slot_id,entry_hour,exit_hour,day_of_week,is_weekend,occupied
92,4,8,6,1,1
8,21,23,4,0,0
2,16,18,6,1,1
86,13,16,3,0,1
41,21,0,3,0,0
55,9,12,1,0,1
16,2,4,2,0,0
93,3,7,2,0,0
62,5,9,0,0,0
48,23,0,3,0,0
30,21,0,6,1,1
12,15,19,4,0,1
35,6,10,1,0,0
11,14,18,6,1,0
64,20,0,2,0,1
50,19,21,0,0,1
85,10,13,4,0,1
21,21,1,3,0,0
69,20,0,6,1,0
48,0,4,4,0,1
20,4,8,2,0,0
67,12,13,1,0,1
44,20,0,6,1,1
33,13,17,3,0,0
73,8,12,1,0,0
61,16,17,5,1,1
9,14,16,4,0,0
68,20,21,4,0,1
35,6,10,0,0,0
81,21,23,3,0,0
98,21,1,4,0,1
88,11,13,2,0,0
96,22,2,5,1,1
65,5,9,2,0,0
8,20,22,1,0,0
45,15,17,5,1,1
87,4,8,5,1,0
47,8,9,2,0,0
40,13,14,4,0,0
76,7,8,2,0,0
54,13,14,3,0,1
76,11,13,1,0,0
46,9,11,6,1,1
47,19,20,5,1,1
15,19,22,3,0,0
19,20,23,4,0,1
26,12,15,4,0,1
52,18,22,2,0,0
93,14,15,0,0,0
22,7,11,5,1,0
21,22,0,5,1,0
51,20,22,0,0,0
38,9,12,4,0,0
20,2,5,4,0,0
29,20,22,6,1,0
51,2,5,6,1,0
4,4,7,5,1,0
55,15,17,6,1,1
71,16,20,6,1,1
92,5,8,1,0,0
28,19,23,5,1,1
4,19,22,4,0,1
22,15,16,4,0,0
76,23,3,6,1,0
45,1,5,1,0,0
67,19,22,6,1,0
86,14,18,6,1,1
66,17,18,3,0,1
88,0,2,3,0,0
34,18,19,1,0,1
91,11,13,1,0,0
55,7,8,3,0,0
1,5,6,3,0,0
72,11,15,3,0,0
87,6,7,3,0,1
38,17,20,5,1,0
6,21,0,5,1,1
86,13,16,6,1,1
25,7,10,2,0,0
82,23,3,6,1,0
17,19,22,1,0,1
61,21,22,0,0,1
12,13,16,2,0,0
6,4,8,0,0,1
90,8,10,0,0,1
27,7,8,4,0,0
8,1,2,1,0,0
83,15,19,5,1,1
65,12,14,2,0,0
57,6,9,6,1,0
93,15,17,1,0,0
99,6,7,3,0,0
40,13,14,1,0,1
14,13,14,0,0,1
35,11,13,5,1,1
48,0,3,3,0,0
84,0,1,1,0,0
56,11,15,1,0,0
49,19,22,5,1,1
13,20,21,0,0,0
61,14,17,6,1,1
49,3,7,3,0,0
46,6,8,0,0,0
62,15,16,5,1,1
8,2,6,1,0,0
43,6,7,6,1,0
20,23,0,2,0,0
97,21,23,2,0,1
90,5,7,4,0,1
39,15,18,2,0,1
85,23,3,5,1,0
49,7,11,5,1,0
64,22,0,5,1,0
62,21,22,3,0,0
54,5,8,4,0,0
9,9,11,3,0,0
88,15,18,6,1,1
37,10,13,2,0,1
49,12,16,6,1,1
41,5,8,2,0,0
17,23,3,1,0,1
88,0,1,3,0,0
21,20,21,0,0,1
51,18,20,6,1,1
59,11,12,1,0,0
39,23,3,3,0,0
55,5,8,5,1,0
41,17,20,4,0,0
39,12,13,6,1,1
13,6,10,3,0,0
64,22,1,4,0,0
11,12,13,6,1,1
19,20,0,4,0,0
11,7,11,6,1,0
77,20,23,2,0,1
46,16,18,0,0,0
45,8,10,6,1,1
1,19,23,3,0,0
40,12,16,0,0,0
19,1,2,4,0,0
76,3,7,2,0,0
72,1,2,6,1,0
72,3,4,0,0,1
61,17,18,1,0,0
12,4,8,4,0,0
61,18,22,1,0,1
33,9,10,5,1,0
45,17,20,0,0,1
90,20,0,0,0,0
92,9,11,0,0,1
69,4,7,5,1,0
8,16,18,3,0,0
25,21,1,4,0,0
91,12,15,4,0,1
46,22,2,6,1,1
87,16,20,6,1,1
30,8,11,6,1,1
47,23,3,4,0,1
87,11,14,3,0,0
49,13,17,0,0,0
47,13,14,0,0,0
84,7,9,5,1,1
82,22,23,1,0,0
18,4,8,3,0,0
66,18,22,2,0,1
68,13,17,3,0,0
94,8,9,5,1,1
33,6,10,1,0,0
36,7,10,1,0,0
82,13,15,6,1,1
19,21,1,6,1,0
28,13,17,1,0,1
40,10,12,0,0,0
84,13,15,2,0,0
97,20,22,1,0,0
76,7,8,4,0,1
15,2,3,0,0,0
41,22,2,2,0,0
39,17,19,4,0,1
2,2,6,2,0,0
63,12,16,5,1,1
29,11,15,2,0,0
74,14,15,4,0,0
66,17,19,3,0,0
51,4,8,2,0,0
75,6,7,3,0,0
77,10,13,2,0,0
10,10,13,5,1,1
14,14,18,4,0,0
82,9,13,2,0,0
51,14,16,1,0,0
73,12,14,5,1,1
39,13,17,1,0,0
28,16,17,5,1,1
3,12,16,5,1,1
84,9,11,6,1,1
70,0,2,2,0,0
27,0,1,4,0,0
2,14,18,6,1,0
93,15,17,4,0,0
38,11,15,0,0,1
3,23,1,4,0,0
16,5,8,3,0,0
94,5,8,2,0,0
40,11,14,1,0,0
2,14,16,4,0,0
81,3,4,1,0,0
41,23,2,0,0,0
12,3,5,2,0,0
35,1,5,4,0,0
65,23,2,6,1,0
55,11,12,1,0,1
45,6,7,6,1,1
79,19,20,5,1,1
90,8,12,6,1,1
85,8,12,4,0,1
62,7,8,0,0,0
49,13,14,6,1,0
95,0,1,5,1,1
25,22,2,1,0,0
23,20,0,1,0,1
24,22,0,2,0,0
38,11,14,6,1,0
28,1,5,6,1,1
21,12,13,2,0,0
54,3,6,1,0,0
18,19,23,5,1,1
36,17,20,6,1,1
99,18,20,2,0,1
45,15,19,1,0,0
73,13,14,5,1,0
53,7,8,3,0,0
30,11,13,4,0,0
60,8,10,6,1,1
98,5,7,3,0,0
32,17,19,3,0,0
67,1,3,4,0,0
67,22,2,1,0,0
28,7,11,1,0,0
44,23,2,2,0,0
79,13,15,0,0,1
41,5,6,1,0,0
63,9,10,4,0,1
23,7,9,0,0,0
75,16,18,4,0,0
48,11,13,4,0,0
32,16,18,4,0,0
57,12,14,6,1,1
100,18,19,6,1,0
33,11,14,0,0,0
24,15,17,3,0,1
39,4,6,6,1,0
34,15,17,5,1,0
56,5,9,4,0,0
28,10,11,6,1,1
37,16,17,2,0,0
7,22,1,1,0,0
68,13,17,5,1,1
37,5,9,1,0,0
56,22,2,1,0,0
65,10,13,0,0,1
65,11,14,2,0,0
47,12,15,2,0,1
20,3,7,5,1,0
19,6,7,2,0,1
29,1,5,2,0,0
74,5,8,2,0,0
60,5,9,5,1,0
18,17,19,3,0,1
92,19,23,2,0,0
35,7,11,6,1,1
43,7,8,2,0,0
95,7,8,0,0,0
91,7,8,0,0,0
11,0,2,6,1,0
49,1,2,2,0,0
38,11,13,3,0,0
64,14,17,2,0,0
69,3,4,6,1,0
8,2,6,2,0,0
34,13,17,2,0,0
48,21,23,4,0,1
56,22,23,3,0,0
76,7,11,1,0,0
65,12,15,6,1,1
31,22,23,2,0,0
4,18,21,6,1,1
50,21,1,1,0,0
69,4,5,3,0,0
30,12,14,6,1,1
88,19,23,2,0,1
59,0,3,1,0,0
67,15,16,6,1,1
75,22,1,5,1,0
45,23,2,1,0,0
4,1,3,3,0,0
26,6,8,2,0,0
27,5,9,4,0,0
46,4,6,3,0,0
64,3,5,4,0,1
91,1,5,2,0,0
51,9,13,1,0,1
50,21,1,5,1,0
6,4,8,5,1,0
59,17,20,6,1,1
15,9,12,3,0,0
30,22,2,3,0,1
42,21,1,3,0,0
37,14,15,0,0,0
42,8,9,5,1,0
35,10,11,5,1,1
87,20,22,2,0,1
6,16,19,0,0,0
68,20,23,3,0,0
18,8,9,3,0,1
73,22,23,4,0,0
29,15,18,6,1,0
77,5,7,0,0,1
59,21,22,6,1,1
47,10,14,1,0,1
17,22,23,6,1,0
96,16,19,5,1,1
22,3,6,2,0,0
68,14,15,1,0,1
69,0,1,1,0,0
37,21,1,2,0,1
49,19,23,3,0,0
13,0,2,5,1,0
34,8,10,4,0,1
86,11,15,3,0,0
53,3,5,6,1,0
87,21,23,3,0,0
51,12,13,0,0,0
3,6,10,1,0,0
42,7,8,1,0,0
98,12,13,5,1,0
32,10,12,6,1,0
51,8,9,1,0,1
85,23,2,4,0,0
46,15,17,4,0,0
21,9,12,6,1,1
44,10,12,4,0,1
11,11,12,2,0,1
68,13,15,6,1,0
1,18,21,5,1,0
92,11,13,4,0,0
63,17,20,0,0,1
24,20,0,0,0,1
99,16,17,3,0,0
13,2,5,3,0,0
98,0,4,5,1,0
11,18,19,6,1,1
100,3,7,3,0,0
51,22,1,3,0,0
17,15,16,0,0,0
99,11,15,3,0,0
82,20,23,0,0,0
86,20,0,4,0,0
24,12,13,4,0,0
19,16,17,5,1,0
37,7,8,2,0,0
85,12,15,3,0,1
8,19,23,4,0,1
28,4,8,4,0,0
5,17,20,6,1,1
17,14,15,5,1,1
36,11,13,1,0,0
19,16,17,1,0,0
64,14,16,5,1,1
91,1,2,0,0,0
98,5,8,2,0,0
11,16,18,6,1,1
54,15,18,6,1,0
45,16,18,5,1,0
47,19,23,1,0,1
12,8,10,2,0,1
21,4,6,4,0,0
11,22,0,5,1,1
92,0,4,0,0,0
5,5,8,2,0,0
81,23,3,1,0,0
56,13,15,4,0,0
20,16,17,5,1,1
41,18,22,6,1,1
46,0,1,3,0,0
12,0,4,6,1,0
70,12,16,6,1,1
17,13,15,4,0,1
19,5,8,1,0,0
26,5,8,5,1,0
48,0,2,1,0,0
52,13,17,3,0,1
96,2,5,6,1,0
70,22,1,4,0,0
55,9,12,2,0,1
100,18,20,2,0,0
75,18,19,4,0,1
33,18,19,2,0,1
62,22,23,6,1,0
88,3,4,5,1,0
23,19,20,4,0,1
15,18,21,4,0,1
27,9,12,1,0,1
75,1,5,0,0,0
64,3,6,1,0,0
81,23,1,2,0,0
51,5,9,0,0,0
53,6,9,4,0,0
78,15,19,2,0,0
91,6,10,3,0,1
82,17,18,2,0,1
92,19,23,0,0,0
51,21,0,0,0,1
47,18,19,4,0,1
4,8,11,5,1,1
7,19,20,3,0,1
35,9,12,4,0,0
48,12,13,3,0,0
73,17,18,3,0,0
72,15,17,4,0,0
45,21,0,6,1,0
81,16,20,2,0,1
81,21,22,1,0,1
97,12,15,3,0,0
96,11,12,6,1,1
72,9,11,0,0,1
19,0,2,4,0,0
63,7,9,5,1,1
38,20,22,6,1,1
67,21,1,2,0,0
59,17,21,6,1,1
69,1,2,3,0,1
13,15,18,5,1,0
47,11,13,6,1,1
61,8,10,2,0,1
31,2,6,6,1,0
80,21,1,4,0,0
96,20,22,5,1,0
22,3,6,0,0,0
93,1,2,3,0,0
86,7,8,3,0,0
43,9,10,5,1,1
67,15,16,2,0,0
54,22,1,4,0,0
10,10,13,6,1,1
42,17,20,6,1,1
64,21,1,1,0,0
21,13,15,3,0,0
80,7,10,6,1,0
76,22,23,0,0,0
66,14,17,3,0,0
41,16,18,3,0,0
24,20,0,1,0,1
35,17,18,1,0,0
56,5,9,4,0,0
30,22,1,6,1,1
57,13,14,6,1,0
94,22,23,3,0,0
47,2,5,3,0,0
35,6,9,2,0,0
19,14,16,2,0,0
8,20,23,6,1,1
26,23,2,5,1,0
71,15,18,5,1,1
30,15,16,0,0,1
7,7,9,6,1,1
67,6,7,6,1,0
65,5,8,6,1,0
36,1,3,0,0,0
25,21,0,2,0,0
37,12,13,5,1,0
1,11,12,6,1,1
15,14,17,0,0,1
37,8,10,3,0,1
13,1,2,5,1,1
8,16,19,1,0,0
5,4,8,5,1,1
60,10,13,3,0,1
73,21,0,2,0,0
1,18,20,4,0,1
36,23,2,4,0,0
35,6,10,2,0,0
66,1,4,3,0,0
63,15,19,0,0,0
23,11,12,5,1,0
9,22,1,5,1,1
34,14,16,0,0,0
46,0,3,4,0,0
78,12,16,6,1,0
4,22,2,6,1,0
30,5,7,2,0,0
95,12,16,6,1,1
75,17,20,2,0,1
99,2,6,6,1,0
72,0,3,1,0,0
3,14,17,4,0,0
14,12,16,2,0,1
60,4,6,1,0,0
77,12,13,0,0,0
45,21,23,4,0,0
96,4,5,4,0,0
34,18,20,2,0,1
45,20,23,2,0,1
61,23,2,3,0,1
83,17,21,6,1,0
16,20,21,0,0,1
66,21,22,0,0,0
40,9,13,5,1,1
17,23,1,1,0,0
34,7,11,1,0,0
16,14,16,3,0,0
60,20,0,5,1,1
66,19,20,0,0,1
66,22,23,6,1,0
90,21,23,6,1,1
13,3,4,6,1,1
56,1,2,6,1,0
31,23,0,1,0,0
34,5,6,0,0,0
39,2,5,6,1,0
67,6,10,0,0,0
8,9,13,5,1,1
87,22,1,1,0,0
78,5,6,2,0,0
55,15,19,2,0,0
27,1,5,5,1,1
93,23,3,1,0,0
53,16,18,3,0,0
39,12,15,4,0,0
65,0,2,5,1,0
17,5,7,0,0,0
30,4,7,5,1,0
53,12,16,4,0,1
13,22,0,5,1,0
21,17,21,1,0,0
19,11,13,0,0,0
53,6,10,4,0,0
19,14,15,6,1,0
57,2,3,2,0,0
25,15,16,3,0,1
86,0,3,5,1,0
31,15,16,5,1,0
81,23,1,4,0,0
55,11,15,3,0,0
23,18,22,5,1,0
32,7,11,2,0,0
62,22,2,4,0,0
74,11,13,1,0,0
10,14,18,0,0,1
100,1,3,2,0,0
72,16,18,3,0,0
54,6,10,3,0,0
52,12,16,2,0,1
20,0,4,6,1,1
32,5,7,1,0,0
14,12,15,5,1,1
50,10,12,1,0,1
28,9,12,5,1,1
53,15,19,5,1,0
24,23,1,3,0,0
79,22,2,5,1,0
22,19,22,2,0,0
30,16,19,6,1,1
63,16,18,5,1,1
4,3,5,2,0,0
77,4,6,0,0,0
59,22,0,3,0,0
87,13,14,1,0,0
8,19,20,4,0,1
82,9,13,1,0,0
12,13,16,1,0,0
31,0,3,6,1,0
78,10,14,4,0,0
34,22,2,6,1,0
82,17,21,3,0,1
98,15,16,5,1,1
75,17,21,0,0,1
76,7,10,1,0,0
49,9,13,6,1,1
79,9,11,5,1,0
57,4,7,1,0,0
95,9,12,3,0,0
93,17,20,3,0,1
26,20,21,2,0,1
18,23,0,3,0,0
96,5,8,3,0,0
86,2,4,1,0,0
38,7,10,0,0,0
81,8,9,6,1,1
87,4,6,1,0,0
88,1,4,6,1,1
50,1,2,5,1,0
8,6,8,6,1,1
41,16,20,3,0,1
6,9,13,2,0,0
69,11,14,0,0,0
44,1,5,2,0,0
64,9,10,4,0,1
29,19,21,2,0,0
28,0,3,2,0,0
11,3,5,5,1,0
65,12,14,3,0,0
19,11,13,5,1,0
9,10,11,3,0,0
27,9,12,5,1,1
34,14,18,3,0,1
44,4,6,6,1,1
68,16,18,3,0,0
100,4,6,3,0,0
82,1,2,2,0,0
15,8,12,4,0,1
51,5,7,3,0,1
13,17,18,4,0,1
83,13,14,4,0,0
49,18,20,1,0,1
70,13,15,1,0,0
56,7,8,0,0,1
76,16,17,6,1,0
51,2,4,5,1,0
37,9,10,1,0,0
17,16,17,3,0,0
58,10,12,4,0,1
87,7,9,5,1,0
90,0,3,0,0,0
29,12,16,1,0,1
33,20,22,2,0,0
60,3,5,6,1,1
91,6,8,5,1,0
89,13,17,0,0,0
55,4,7,3,0,0
10,23,0,5,1,0
47,10,14,4,0,1
23,16,18,3,0,1
85,4,6,3,0,0
21,19,22,5,1,1
13,2,5,2,0,0
33,4,7,2,0,0
24,14,15,5,1,0
11,18,22,5,1,1
17,15,19,5,1,1
68,7,10,6,1,1
47,12,13,6,1,1
25,15,19,4,0,0
94,2,4,1,0,0
73,0,2,3,0,0
21,8,10,5,1,0
84,8,12,6,1,1
83,21,0,1,0,0
83,16,18,4,0,1
12,23,2,3,0,0
37,1,2,1,0,0
42,8,10,3,0,1
17,23,0,2,0,0
48,18,21,5,1,1
28,12,16,2,0,0
41,4,7,0,0,0
99,8,10,4,0,0
47,12,14,5,1,1
18,0,3,1,0,0
78,14,16,3,0,0
99,3,5,6,1,0
71,3,4,0,0,0
13,19,23,4,0,0
82,9,12,4,0,0
13,5,6,4,0,0
100,23,1,1,0,0
31,11,12,5,1,1
2,19,23,2,0,0
16,15,18,0,0,0
9,2,6,1,0,0
73,13,17,3,0,0
38,0,1,1,0,0
75,9,10,3,0,1
54,14,18,3,0,1
56,6,8,4,0,0
86,3,6,1,0,0
97,13,15,2,0,0
100,23,1,3,0,0
87,15,18,6,1,0
45,13,14,4,0,0
34,2,4,2,0,0
9,16,17,1,0,0
88,20,23,2,0,0
8,13,15,1,0,1
7,17,18,3,0,0
36,2,3,0,0,0
18,21,23,0,0,1
3,18,21,5,1,1
28,2,6,5,1,0
70,11,12,3,0,0
44,21,0,2,0,1
21,4,6,1,0,0
28,9,10,0,0,0
54,8,9,1,0,1
54,0,1,3,0,0
65,12,15,2,0,1
100,2,3,6,1,0
21,18,19,1,0,1
99,10,12,2,0,1
13,15,16,6,1,1
57,5,8,0,0,0
49,23,1,1,0,0
54,2,6,4,0,0
10,18,20,0,0,1
53,5,6,2,0,0
44,7,11,3,0,0
47,21,23,4,0,0
53,12,13,5,1,1
74,11,13,1,0,1
46,9,12,5,1,1
13,2,3,0,0,0
37,3,6,1,0,0
24,0,1,1,0,0
2,12,15,4,0,0
86,23,3,4,0,0
81,3,6,4,0,0
100,21,23,4,0,0
14,10,11,3,0,0
10,18,20,2,0,0
35,10,13,4,0,0
25,11,12,0,0,0
3,10,13,1,0,0
17,5,9,5,1,0
12,11,15,4,0,0
54,8,12,0,0,1
24,9,12,3,0,0
29,2,5,0,0,0
43,2,6,5,1,0
25,19,22,5,1,0
100,22,0,0,0,0
60,15,18,3,0,1
90,2,4,5,1,0
65,9,13,3,0,1
84,23,2,1,0,0
28,10,14,4,0,1
16,7,8,5,1,0
47,5,8,0,0,0
81,19,22,2,0,0
92,10,14,2,0,1
58,20,0,6,1,1
76,11,15,1,0,0
27,15,16,2,0,0
53,17,18,1,0,0
42,12,16,4,0,1
59,21,0,6,1,1
47,2,5,1,0,0
94,14,18,3,0,0
34,21,23,3,0,0
37,20,21,6,1,1
6,13,14,3,0,0
7,17,19,5,1,1
96,13,17,3,0,0
96,4,7,3,0,0
25,20,23,3,0,0
33,13,14,3,0,1
55,7,9,5,1,1
58,22,1,3,0,0
7,14,15,3,0,0
57,14,17,4,0,0
12,18,21,5,1,0
16,19,22,3,0,0
80,5,6,1,0,0
43,18,20,6,1,1
100,7,11,4,0,0
77,5,7,5,1,0
7,19,22,2,0,1
100,22,0,0,0,0
51,14,17,5,1,0
73,2,3,6,1,0
32,9,10,4,0,1
75,14,15,3,0,0
8,23,2,4,0,0
97,15,17,0,0,0
87,16,20,0,0,0
89,18,22,5,1,1
72,10,11,3,0,0
45,15,19,3,0,0
86,4,7,1,0,0
59,4,6,0,0,0
4,13,17,3,0,1
67,17,21,0,0,0
29,7,9,1,0,0
29,4,8,2,0,0
98,6,8,0,0,0
98,15,18,1,0,0
28,22,1,1,0,0
77,13,16,6,1,1
79,4,5,1,0,0
87,23,2,4,0,0
44,8,12,5,1,1
90,3,4,3,0,0
4,3,4,0,0,1
90,15,16,5,1,1
9,23,2,4,0,0
5,16,17,0,0,1
56,14,17,5,1,0
96,3,6,4,0,0
84,5,6,3,0,0
50,15,16,1,0,0
75,3,7,5,1,0
15,5,6,5,1,0
32,4,7,0,0,0
28,15,19,1,0,0
22,15,19,6,1,0
17,9,12,3,0,1
59,8,9,0,0,0
90,3,4,2,0,0
71,13,15,2,0,1
57,3,4,2,0,0
26,11,13,3,0,0
25,23,3,2,0,0
10,9,13,5,1,1
45,3,7,6,1,1
83,17,19,0,0,1
11,12,15,6,1,1
77,12,15,6,1,0
53,13,17,6,1,1
72,17,19,5,1,0
68,0,2,2,0,0
95,20,0,6,1,1
28,15,16,6,1,0
75,14,18,0,0,0
65,21,23,5,1,1
49,4,5,3,0,0
47,5,8,1,0,0
52,5,6,5,1,0
88,2,5,4,0,0
54,15,17,2,0,0
60,11,15,4,0,0
57,3,7,1,0,0
47,0,4,3,0,0
31,3,7,5,1,0
46,0,4,3,0,0
26,20,22,1,0,0
5,7,9,4,0,0
84,23,3,5,1,0
52,4,5,2,0,0
75,1,5,0,0,0
54,11,14,6,1,0
33,21,0,3,0,1
50,16,19,1,0,1
38,6,9,5,1,0
27,10,14,4,0,1
98,3,6,2,0,0
15,4,5,4,0,0
96,5,9,2,0,0
61,10,13,5,1,1
21,0,4,0,0,0
46,9,13,0,0,1
69,19,23,6,1,1
6,23,1,1,0,0
38,20,23,1,0,0
62,10,12,2,0,1
86,23,0,2,0,0
62,16,17,2,0,0
82,7,9,2,0,1
78,12,15,6,1,0
74,19,23,5,1,1
46,17,18,5,1,1
13,21,22,0,0,0
95,15,16,1,0,0
94,1,4,6,1,0
3,4,6,1,0,0
94,17,19,3,0,0
6,2,5,1,0,0
93,21,22,1,0,0
8,16,19,4,0,0
44,15,18,4,0,0
33,5,7,6,1,0
81,18,21,3,0,1
75,6,9,2,0,0
77,17,18,3,0,1
50,13,17,3,0,1
11,5,6,0,0,0
95,7,9,5,1,1
28,14,18,1,0,0
70,14,15,0,0,1
41,14,17,6,1,1
16,15,18,5,1,0
68,0,4,6,1,0
99,10,14,1,0,1
48,4,7,6,1,1
56,4,6,3,0,0
64,20,21,1,0,1
59,5,8,2,0,0
90,1,2,2,0,0
62,5,6,3,0,1
76,13,14,6,1,1
11,10,11,4,0,1
89,3,5,2,0,0
18,23,1,3,0,0
19,8,10,0,0,1
87,23,2,4,0,0
55,2,5,2,0,0
82,15,18,3,0,1
26,10,12,3,0,0
6,3,4,0,0,0
4,0,2,0,0,0
29,20,23,4,0,1
59,21,1,5,1,0
98,15,18,2,0,0
17,18,19,3,0,1
43,15,17,4,0,1
80,10,14,6,1,1
66,7,11,4,0,0
34,22,23,6,1,1
8,0,2,0,0,0
13,20,0,3,0,0
8,8,11,1,0,1
94,11,12,5,1,1
96,21,1,5,1,0
100,7,8,0,0,1
94,16,18,6,1,0
65,9,11,3,0,0
43,6,8,4,0,0
39,18,21,5,1,1
81,5,9,4,0,0
59,20,22,2,0,1
84,23,2,1,0,0
88,23,1,0,0,0
86,18,20,6,1,1
93,17,21,5,1,1
86,14,17,2,0,0
44,1,3,2,0,0
9,13,16,1,0,1
37,20,23,0,0,1
74,9,11,0,0,1
36,15,17,4,0,0
92,6,7,0,0,0
28,7,11,2,0,1
42,9,11,4,0,1
43,14,15,0,0,0
85,7,11,6,1,0
88,12,14,6,1,0
42,11,14,1,0,0
66,7,11,2,0,0
55,14,17,3,0,1
72,11,12,1,0,0
48,10,12,1,0,0
91,18,19,0,0,1
22,13,15,4,0,0
27,17,19,4,0,1
93,12,15,6,1,1
67,3,4,2,0,0
13,16,19,0,0,0
45,18,21,4,0,0
10,8,11,6,1,1
100,22,23,5,1,0
9,6,8,3,0,1
54,0,2,5,1,0
27,6,7,0,0,0
34,6,8,0,0,0
1,19,20,4,0,1
32,6,7,1,0,1
89,7,9,0,0,1
93,15,19,1,0,0
71,2,5,2,0,0
67,12,13,6,1,1
84,9,10,2,0,1
20,17,21,4,0,1
94,6,7,2,0,1
35,20,21,5,1,1
99,20,22,5,1,1
91,4,6,5,1,0
90,22,2,4,0,0
78,23,0,4,0,0
17,21,0,5,1,0
18,6,8,1,0,1
45,21,0,5,1,1
93,16,19,1,0,0
84,3,7,2,0,0
53,23,3,1,0,0
91,22,23,0,0,0
82,15,19,3,0,0
68,18,20,0,0,1
65,9,10,0,0,1
1,2,3,4,0,0
58,2,5,3,0,0
26,16,19,4,0,0
20,9,12,1,0,1
87,16,17,5,1,0
10,21,1,6,1,1
59,16,20,6,1,0
75,20,0,6,1,1
41,3,4,1,0,0
5,20,21,3,0,1
65,22,23,2,0,0
17,5,6,1,0,0
22,11,12,0,0,0
98,21,1,3,0,0
41,19,20,3,0,0
93,16,20,1,0,0
68,16,17,1,0,1
69,9,13,4,0,0
11,6,8,4,0,0
56,15,17,0,0,1
51,12,16,3,0,1
21,2,4,6,1,0
99,1,3,2,0,0
76,15,19,2,0,1
26,5,6,3,0,0
19,5,6,0,0,0
60,12,16,6,1,1
71,6,9,4,0,0
47,4,7,4,0,0
71,23,1,4,0,0
26,6,9,2,0,0
40,1,3,2,0,0
5,16,17,0,0,0
21,12,16,2,0,1
78,20,21,1,0,0
4,20,0,2,0,1
23,15,18,4,0,0
84,19,20,0,0,1
15,1,2,3,0,0
93,4,6,3,0,0
8,17,21,0,0,1
41,6,9,1,0,0
19,10,11,3,0,0
46,10,14,4,0,1
28,21,0,3,0,0
91,16,17,3,0,1
68,15,19,4,0,0
15,12,14,2,0,0
99,21,22,1,0,1
37,4,8,6,1,0
1,19,22,4,0,1
67,15,18,4,0,0
24,21,23,5,1,1
27,21,22,0,0,0
40,15,17,1,0,1
63,15,19,2,0,0
61,13,16,5,1,0
36,5,7,6,1,1
98,1,2,4,0,0
93,13,17,6,1,1
24,15,16,6,1,0
24,22,0,6,1,0
4,19,22,5,1,1
67,12,15,2,0,0
34,14,16,5,1,1
57,11,12,5,1,1
49,8,9,5,1,1
87,17,18,4,0,1
53,20,21,4,0,1
23,13,16,0,0,1
69,19,20,3,0,0
95,3,5,1,0,0
53,7,9,0,0,0
62,7,9,2,0,0
41,21,23,5,1,0
57,21,22,4,0,0
60,15,18,5,1,0
54,23,3,4,0,1
70,9,10,6,1,1
57,20,0,1,0,0
10,16,19,0,0,1
40,0,1,0,0,0
7,17,21,2,0,0
38,9,12,6,1,1
85,20,0,0,0,0
61,3,5,0,0,0
84,0,2,3,0,0
3,3,6,1,0,0
51,3,6,5,1,1
86,3,7,0,0,0
47,16,19,2,0,0
68,8,10,5,1,0
92,18,20,4,0,1
76,12,13,6,1,1
38,3,7,6,1,0
36,4,7,0,0,0
41,12,15,0,0,0
69,22,1,5,1,1
13,15,19,4,0,0
87,21,23,3,0,1
58,4,7,1,0,0
50,7,10,3,0,0
30,15,17,2,0,0
62,0,3,5,1,1
25,22,23,0,0,0
27,5,7,3,0,0
51,10,12,1,0,1
78,15,17,2,0,0
57,4,5,6,1,0
47,15,17,3,0,0
100,6,10,0,0,1
39,18,22,1,0,0
16,0,4,0,0,0
22,8,10,0,0,0
85,17,19,2,0,0
54,12,14,1,0,1
21,14,15,4,0,1
72,2,6,6,1,0
16,23,2,0,0,1
59,9,12,1,0,1
31,8,10,0,0,0
42,12,13,3,0,0
74,15,17,3,0,0
32,2,5,1,0,0
59,21,1,6,1,0
34,22,1,2,0,0
9,14,18,4,0,1
81,16,20,3,0,1
11,13,14,2,0,1
96,6,9,4,0,0
10,19,21,3,0,0
86,15,16,4,0,0
17,20,0,5,1,0
68,7,10,0,0,0
48,3,5,1,0,1
52,19,20,3,0,0
25,23,1,3,0,0
21,14,17,0,0,0
65,4,6,3,0,0
63,12,13,3,0,0
89,5,7,5,1,0
51,4,7,3,0,0
36,16,17,3,0,0
81,6,10,3,0,0
88,5,6,2,0,0
66,1,4,3,0,0
15,10,12,0,0,0
96,6,10,5,1,0
39,21,1,3,0,0
70,20,22,4,0,0
1,7,10,5,1,0
23,4,5,5,1,0
39,17,20,4,0,1
57,21,1,0,0,0
81,15,16,2,0,0
34,13,14,6,1,1
41,11,13,6,1,0
93,16,19,0,0,0
73,4,5,2,0,0
13,13,15,1,0,1
70,5,8,4,0,0
6,14,18,5,1,1
84,6,10,5,1,0
52,13,16,5,1,1
3,17,18,4,0,1
81,0,1,4,0,0
63,5,9,6,1,0
49,2,6,6,1,0
76,4,5,6,1,1
47,11,14,2,0,1
55,10,14,5,1,1
64,12,13,0,0,0
65,15,18,2,0,0
81,17,19,5,1,1
67,16,19,4,0,0
90,16,17,4,0,0
15,10,13,4,0,0
100,19,20,5,1,1
32,9,13,6,1,1
96,15,17,4,0,0
68,1,5,1,0,0
18,16,20,4,0,1
83,21,22,5,1,0
43,19,20,6,1,1
35,9,10,2,0,1
78,12,13,4,0,0
58,11,15,6,1,1
